#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
E_sp_U13-1                -         SAM                  RF00162    cm        1      108   102361   102258      -    no    1 0.50   0.0   92.1   2.1e-21 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108  2929883  2929780      -    no    1 0.50   0.0   92.1   2.1e-21 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108  2401747  2401644      -    no    1 0.50   0.0   92.1   2.1e-21 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108    83070    83173      +    no    1 0.50   0.0   92.1   2.1e-21 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  2960720  2960617      -    no    1 0.50   0.0   92.1   2.1e-21 !   -
Emexicanum                -         SAM                  RF00162    cm        1      108   848290   848187      -    no    1 0.51   0.0   91.9   2.3e-21 !   -
E_marinum_DSM_16307       -         SAM                  RF00162    cm        1      108  1266261  1266366      +    no    1 0.51   0.0   91.5   3.1e-21 !   -
E_oxidotolerans_JCM_12280 -         SAM                  RF00162    cm        1      108   872192   872086      -    no    1 0.52   0.0   91.0   4.2e-21 !   -
Eaurantiacum              -         SAM                  RF00162    cm        1      108  1870968  1871071      +    no    1 0.52   0.0   90.7   5.3e-21 !   -
E_sp_AT1b                 -         SAM                  RF00162    cm        1      108   262165   262061      -    no    1 0.52   0.0   90.4   6.5e-21 !   -
E_profundum_PHM_11        -         SAM                  RF00162    cm        1      108  1822578  1822682      +    no    1 0.52   0.0   90.4   6.5e-21 !   -
Echiriqhuca               -         SAM                  RF00162    cm        1      108  1335153  1335253      +    no    1 0.46   0.0   90.4   6.5e-21 !   -
E_sibiricum_255-15        -         SAM                  RF00162    cm        1      108  2707752  2707649      -    no    1 0.50   0.0   90.2   7.4e-21 !   -
Emexicanum                -         SAM                  RF00162    cm        1      108  1339597  1339492      -    no    1 0.53   0.0   90.1   7.7e-21 !   -
E_antarcticum_dsm14480    -         SAM                  RF00162    cm        1      108  1463865  1463760      -    no    1 0.47   0.0   90.1   7.9e-21 !   -
Ealkaliphilum_12_1        -         SAM                  RF00162    cm        1      108  2066321  2066426      +    no    1 0.53   0.0   90.1     8e-21 !   -
Emexicanum                -         SAM                  RF00162    cm        1      108   850698   850598      -    no    1 0.47   0.0   89.6   1.1e-20 !   -
E_antarcticum_dsm14480    -         SAM                  RF00162    cm        1      108  1212071  1211968      -    no    1 0.51   0.0   89.4   1.2e-20 !   -
Ealkaliphilum_12_1        -         SAM                  RF00162    cm        1      108  2202843  2202743      -    no    1 0.46   0.0   89.4   1.3e-20 !   -
Eaurantiacum              -         SAM                  RF00162    cm        1      108  1868558  1868660      +    no    1 0.47   0.0   89.3   1.3e-20 !   -
Eaurantiacum              -         SAM                  RF00162    cm        1      108  1378030  1378135      +    no    1 0.54   0.0   89.2   1.5e-20 !   -
Echiriqhuca               -         SAM                  RF00162    cm        1      108   844351   844456      +    no    1 0.54   0.0   89.2   1.5e-20 !   -
E_sp_AT1b                 -         SAM                  RF00162    cm        1      108   264573   264474      -    no    1 0.46   0.0   88.6   2.2e-20 !   -
E_profundum_PHM_11        -         SAM                  RF00162    cm        1      108  1820170  1820269      +    no    1 0.46   0.0   88.6   2.2e-20 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108  2400387  2400283      -    no    1 0.54   0.0   88.3   2.5e-20 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108  2899225  2899121      -    no    1 0.54   0.0   88.3   2.5e-20 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108  2500240  2500136      -    no    1 0.54   0.0   88.3   2.5e-20 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108  2000897  2000793      -    no    1 0.54   0.0   88.3   2.5e-20 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108   487609   487713      +    no    1 0.54   0.0   88.3   2.5e-20 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  3053021  3053125      +    no    1 0.54   0.0   88.3   2.5e-20 !   -
E_oxidotolerans_JCM_12280 -         SAM                  RF00162    cm        1      108  1475218  1475114      -    no    1 0.50   0.0   88.1   2.9e-20 !   -
Ealkaliphilum_12_1        -         SAM                  RF00162    cm        1      108  2200437  2200334      -    no    1 0.55   0.0   87.7   3.9e-20 !   -
E_sibiricum_255-15        -         SAM                  RF00162    cm        1      108  2309368  2309263      -    no    1 0.53   0.0   86.6     8e-20 !   -
E_antarcticum_dsm14480    -         SAM                  RF00162    cm        1      108   797773   797668      -    no    1 0.53   0.0   86.6   8.2e-20 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108  3072961  3072860      -    no    1 0.51   0.0   83.9   4.8e-19 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108   364253   364152      -    no    1 0.51   0.0   83.9   4.8e-19 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108  3188344  3188243      -    no    1 0.51   0.0   83.9   4.8e-19 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108  2663125  2663024      -    no    1 0.51   0.0   83.9   4.8e-19 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108  2368808  2368909      +    no    1 0.51   0.0   83.9   4.8e-19 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  2446268  2446369      +    no    1 0.51   0.0   83.9   4.8e-19 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108  3048503  3048401      -    no    1 0.54   0.0   83.5   6.4e-19 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108  2395450  2395552      +    no    1 0.54   0.0   83.5   6.4e-19 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  2472909  2473011      +    no    1 0.54   0.0   83.5   6.4e-19 !   -
E_antarcticum_dsm14480    -         SAM                  RF00162    cm        1      108  1030578  1030681      +    no    1 0.49   0.0   83.3   7.3e-19 !   -
E_sibiricum_255-15        -         SAM                  RF00162    cm        1      108  2505940  2506043      +    no    1 0.49   0.0   83.3   7.5e-19 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108   337818   337716      -    no    1 0.52   0.0   83.1   8.3e-19 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108  3161908  3161806      -    no    1 0.52   0.0   83.1   8.3e-19 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108  2636697  2636595      -    no    1 0.52   0.0   83.1   8.3e-19 !   -
E_sibiricum_255-15        -         SAM                  RF00162    cm        1      108  2977132  2977031      -    no    1 0.52   0.0   81.7   2.2e-18 !   -
E_oxidotolerans_JCM_12280 -         SAM                  RF00162    cm        1      108  1502487  1502386      -    no    1 0.52   0.0   81.3   2.8e-18 !   -
E_marinum_DSM_16307       -         SAM                  RF00162    cm        1      108   167032   167127      +    no    1 0.52   0.0   80.8   3.9e-18 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108   418452   418555      +    no    1 0.56   0.0   80.6   4.3e-18 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108   896105   896208      +    no    1 0.56   0.0   80.6   4.3e-18 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108   471241   471344      +    no    1 0.56   0.0   80.6   4.3e-18 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108    30532    30635      +    no    1 0.56   0.0   80.6   4.3e-18 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108  2284413  2284516      +    no    1 0.56   0.0   80.6   4.3e-18 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  1919560  1919457      -    no    1 0.56   0.0   80.6   4.3e-18 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108   194077   194181      +    no    1 0.47   0.0   80.5   4.7e-18 !   -
E_oxidotolerans_JCM_12280 -         SAM                  RF00162    cm        1      108  1326905  1327008      +    no    1 0.49   0.0   80.5   4.8e-18 !   -
E_oxidotolerans_JCM_12280 -         SAM                  RF00162    cm        1      108  1061639  1061745      +    no    1 0.50   0.0   80.4     5e-18 !   -
E_oxidotolerans_JCM_12280 -         SAM                  RF00162    cm        1      108  1237081  1236977      -    no    1 0.51   0.0   80.1   6.2e-18 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108  2604704  2604809      +    no    1 0.49   0.0   80.1   6.3e-18 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108   289944   289839      -    no    1 0.49   0.0   80.1   6.3e-18 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  2360538  2360643      +    no    1 0.49   0.0   80.1   6.3e-18 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108  2900270  2900374      +    no    1 0.48   0.0   79.9   7.2e-18 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108  3017886  3017990      +    no    1 0.48   0.0   79.9   7.2e-18 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108  2493170  2493274      +    no    1 0.48   0.0   79.9   7.2e-18 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108  2543843  2543739      -    no    1 0.48   0.0   79.9   7.2e-18 !   -
E_indicum_HHS_31          -         SAM                  RF00162    cm        1      108  2621713  2621609      -    no    1 0.48   0.0   79.9   7.2e-18 !   -
Echiriqhuca               -         SAM                  RF00162    cm        1      108  2591992  2592087      +    no    1 0.53   0.0   79.8   7.6e-18 !   -
Emexicanum                -         SAM                  RF00162    cm        1      108  2418945  2418850      -    no    1 0.52   0.0   79.7   8.1e-18 !   -
E_antarcticum_dsm14480    -         SAM                  RF00162    cm        1      108  1490501  1490400      -    no    1 0.52   0.0   79.5   9.4e-18 !   -
E_sibiricum_255-15        -         SAM                  RF00162    cm        1      108  2804795  2804898      +    no    1 0.51   0.0   79.5   9.5e-18 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108  3104555  3104660      +    no    1 0.50   0.0   79.5   9.7e-18 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108  2707789  2707894      +    no    1 0.50   0.0   79.5   9.7e-18 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108  2199764  2199869      +    no    1 0.50   0.0   79.5   9.7e-18 !   -
Ealkaliphilum_12_1        -         SAM                  RF00162    cm        1      108  2276208  2276107      -    no    1 0.54   0.0   79.1   1.2e-17 !   -
E_antarcticum_dsm14480    -         SAM                  RF00162    cm        1      108  1316738  1316841      +    no    1 0.50   0.0   79.0   1.3e-17 !   -
E_sp_MH3                  -         SAM                  RF00162    cm        1      108   418246   418145      -    no    1 0.50   0.0   78.7   1.6e-17 !   -
E_sp_U13-1                -         SAM                  RF00162    cm        1      108   895899   895798      -    no    1 0.50   0.0   78.7   1.6e-17 !   -
E_sp_ZWU0009_fita         -         SAM                  RF00162    cm        1      108   471035   470934      -    no    1 0.50   0.0   78.7   1.6e-17 !   -
E_acetylicum_DSM_20416    -         SAM                  RF00162    cm        1      108    30326    30225      -    no    1 0.50   0.0   78.7   1.6e-17 !   -
E_enclense_NIO-1109       -         SAM                  RF00162    cm        1      108  2284206  2284105      -    no    1 0.50   0.0   78.7   1.6e-17 !   -
